"cnty_fips","display_name","Value","theme_range"
08107,"""Routt, (CO)""",0.3,"0.2 - 0.3 (767)"
08111,"""San Juan, (CO)""",1,"0.9 - 91.9 (634)"
08113,"""San Miguel, (CO)""",0.6,"0.4 - 0.8 (531)"
16001,"""Ada, (ID)""",0.3,"0.2 - 0.3 (767)"
16005,"""Bannock, (ID)""",2.5,"0.9 - 91.9 (634)"
16007,"""Bear Lake, (ID)""",0.4,"0.4 - 0.8 (531)"
16011,"""Bingham, (ID)""",5.1,"0.9 - 91.9 (634)"
16013,"""Blaine, (ID)""",0.7,"0.4 - 0.8 (531)"
16015,"""Boise, (ID)""",0.4,"0.4 - 0.8 (531)"
16019,"""Bonneville, (ID)""",0.3,"0.2 - 0.3 (767)"
16023,"""Butte, (ID)""",0,"0.0 - 0.0 (753)"
16025,"""Camas, (ID)""",0,"0.0 - 0.0 (753)"
16027,"""Canyon, (ID)""",0.6,"0.4 - 0.8 (531)"
16029,"""Caribou, (ID)""",0,"0.0 - 0.0 (753)"
16031,"""Cassia, (ID)""",1,"0.9 - 91.9 (634)"
16033,"""Clark, (ID)""",4.6,"0.9 - 91.9 (634)"
16037,"""Custer, (ID)""",1,"0.9 - 91.9 (634)"
16039,"""Elmore, (ID)""",1.3,"0.9 - 91.9 (634)"
16041,"""Franklin, (ID)""",0.5,"0.4 - 0.8 (531)"
16043,"""Fremont, (ID)""",0,"0.0 - 0.0 (753)"
16045,"""Gem, (ID)""",1.1,"0.9 - 91.9 (634)"
16047,"""Gooding, (ID)""",0.3,"0.2 - 0.3 (767)"
16051,"""Jefferson, (ID)""",1.2,"0.9 - 91.9 (634)"
16053,"""Jerome, (ID)""",0.2,"0.2 - 0.3 (767)"
16063,"""Lincoln, (ID)""",0.5,"0.4 - 0.8 (531)"
16065,"""Madison, (ID)""",0.1,"0.1 - 0.1 (535)"
16067,"""Minidoka, (ID)""",1.2,"0.9 - 91.9 (634)"
16071,"""Oneida, (ID)""",0.1,"0.1 - 0.1 (535)"
16073,"""Owyhee, (ID)""",2.7,"0.9 - 91.9 (634)"
16075,"""Payette, (ID)""",0.5,"0.4 - 0.8 (531)"
16077,"""Power, (ID)""",4.2,"0.9 - 91.9 (634)"
16081,"""Teton, (ID)""",0.7,"0.4 - 0.8 (531)"
16083,"""Twin Falls, (ID)""",0.5,"0.4 - 0.8 (531)"
16087,"""Washington, (ID)""",0.9,"0.9 - 91.9 (634)"
32001,"""Churchill, (NV)""",3.8,"0.9 - 91.9 (634)"
32003,"""Clark, (NV)""",0.4,"0.4 - 0.8 (531)"
32005,"""Douglas, (NV)""",1.6,"0.9 - 91.9 (634)"
32007,"""Elko, (NV)""",6.1,"0.9 - 91.9 (634)"
32009,"""Esmeralda, (NV)""",1.6,"0.9 - 91.9 (634)"
32011,"""Eureka, (NV)""",5,"0.9 - 91.9 (634)"
32013,"""Humboldt, (NV)""",5.1,"0.9 - 91.9 (634)"
32015,"""Lander, (NV)""",3.1,"0.9 - 91.9 (634)"
32017,"""Lincoln, (NV)""",0.7,"0.4 - 0.8 (531)"
32019,"""Lyon, (NV)""",2.5,"0.9 - 91.9 (634)"
32021,"""Mineral, (NV)""",18.8,"0.9 - 91.9 (634)"
32023,"""Nye, (NV)""",1.5,"0.9 - 91.9 (634)"
32027,"""Pershing, (NV)""",2.4,"0.9 - 91.9 (634)"
32029,"""Storey, (NV)""",0.3,"0.2 - 0.3 (767)"
32031,"""Washoe, (NV)""",1.3,"0.9 - 91.9 (634)"
32033,"""White Pine, (NV)""",4.9,"0.9 - 91.9 (634)"
32510,"""Carson City, (NV)""",2,"0.9 - 91.9 (634)"
35003,"""Catron, (NM)""",0,"0.0 - 0.0 (753)"
35006,"""Cibola, (NM)""",39,"0.9 - 91.9 (634)"
35013,"""Do̱a Ana, (NM)""",0.6,"0.4 - 0.8 (531)"
35017,"""Grant, (NM)""",1.8,"0.9 - 91.9 (634)"
35023,"""Hidalgo, (NM)""",1.3,"0.9 - 91.9 (634)"
35029,"""Luna, (NM)""",0.7,"0.4 - 0.8 (531)"
35031,"""McKinley, (NM)""",73.5,"0.9 - 91.9 (634)"
35043,"""Sandoval, (NM)""",12,"0.9 - 91.9 (634)"
35045,"""San Juan, (NM)""",38,"0.9 - 91.9 (634)"
