"cnty_fips","display_name","Value","theme_range"
16011,"""Bingham, (ID)""",0.6,"0.5 - 0.8 (712)"
16013,"""Blaine, (ID)""",0.9,"0.9 - 1.6 (577)"
16015,"""Boise, (ID)""",0.9,"0.9 - 1.6 (577)"
16019,"""Bonneville, (ID)""",1,"0.9 - 1.6 (577)"
16023,"""Butte, (ID)""",0,"0.0 - 0.2 (816)"
16025,"""Camas, (ID)""",0,"0.0 - 0.2 (816)"
16027,"""Canyon, (ID)""",1,"0.9 - 1.6 (577)"
16029,"""Caribou, (ID)""",0,"0.0 - 0.2 (816)"
16031,"""Cassia, (ID)""",0.6,"0.5 - 0.8 (712)"
16033,"""Clark, (ID)""",0,"0.0 - 0.2 (816)"
16037,"""Custer, (ID)""",0,"0.0 - 0.2 (816)"
16039,"""Elmore, (ID)""",2.9,"1.7 - 48.4 (643)"
16041,"""Franklin, (ID)""",0.1,"0.0 - 0.2 (816)"
16043,"""Fremont, (ID)""",0.8,"0.5 - 0.8 (712)"
16045,"""Gem, (ID)""",0.5,"0.5 - 0.8 (712)"
16047,"""Gooding, (ID)""",1.1,"0.9 - 1.6 (577)"
16051,"""Jefferson, (ID)""",0.4,"0.3 - 0.4 (472)"
16053,"""Jerome, (ID)""",0.8,"0.5 - 0.8 (712)"
16063,"""Lincoln, (ID)""",0.4,"0.3 - 0.4 (472)"
16065,"""Madison, (ID)""",1.7,"1.7 - 48.4 (643)"
16067,"""Minidoka, (ID)""",0.2,"0.0 - 0.2 (816)"
16071,"""Oneida, (ID)""",0,"0.0 - 0.2 (816)"
16073,"""Owyhee, (ID)""",0.1,"0.0 - 0.2 (816)"
16075,"""Payette, (ID)""",0.9,"0.9 - 1.6 (577)"
16077,"""Power, (ID)""",0,"0.0 - 0.2 (816)"
16081,"""Teton, (ID)""",0,"0.0 - 0.2 (816)"
16083,"""Twin Falls, (ID)""",1.7,"1.7 - 48.4 (643)"
16087,"""Washington, (ID)""",0.3,"0.3 - 0.4 (472)"
32001,"""Churchill, (NV)""",2.8,"1.7 - 48.4 (643)"
32003,"""Clark, (NV)""",9.6,"1.7 - 48.4 (643)"
32005,"""Douglas, (NV)""",1.8,"1.7 - 48.4 (643)"
32007,"""Elko, (NV)""",1.2,"0.9 - 1.6 (577)"
32009,"""Esmeralda, (NV)""",0,"0.0 - 0.2 (816)"
32011,"""Eureka, (NV)""",0.6,"0.5 - 0.8 (712)"
32013,"""Humboldt, (NV)""",0.6,"0.5 - 0.8 (712)"
32015,"""Lander, (NV)""",0.1,"0.0 - 0.2 (816)"
32017,"""Lincoln, (NV)""",0.8,"0.5 - 0.8 (712)"
32019,"""Lyon, (NV)""",1.4,"0.9 - 1.6 (577)"
32021,"""Mineral, (NV)""",1.2,"0.9 - 1.6 (577)"
32023,"""Nye, (NV)""",2.1,"1.7 - 48.4 (643)"
32027,"""Pershing, (NV)""",1.2,"0.9 - 1.6 (577)"
32029,"""Storey, (NV)""",0.9,"0.9 - 1.6 (577)"
32031,"""Washoe, (NV)""",5.8,"1.7 - 48.4 (643)"
32033,"""White Pine, (NV)""",1,"0.9 - 1.6 (577)"
32510,"""Carson City, (NV)""",2.6,"1.7 - 48.4 (643)"
35003,"""Catron, (NM)""",0,"0.0 - 0.2 (816)"
35006,"""Cibola, (NM)""",0.1,"0.0 - 0.2 (816)"
35013,"""Do̱a Ana, (NM)""",1,"0.9 - 1.6 (577)"
35017,"""Grant, (NM)""",0.4,"0.3 - 0.4 (472)"
35023,"""Hidalgo, (NM)""",0,"0.0 - 0.2 (816)"
35029,"""Luna, (NM)""",0.8,"0.5 - 0.8 (712)"
35031,"""McKinley, (NM)""",1,"0.9 - 1.6 (577)"
35043,"""Sandoval, (NM)""",1.3,"0.9 - 1.6 (577)"
35045,"""San Juan, (NM)""",0.6,"0.5 - 0.8 (712)"
35051,"""Sierra, (NM)""",0.7,"0.5 - 0.8 (712)"
35053,"""Socorro, (NM)""",3.2,"1.7 - 48.4 (643)"
35061,"""Valencia, (NM)""",0.5,"0.5 - 0.8 (712)"
41023,"""Grant, (OR)""",1,"0.9 - 1.6 (577)"
41025,"""Harney, (OR)""",0,"0.0 - 0.2 (816)"
41045,"""Malheur, (OR)""",1.4,"0.9 - 1.6 (577)"
49001,"""Beaver, (UT)""",0.2,"0.0 - 0.2 (816)"
49003,"""Box Elder, (UT)""",0.8,"0.5 - 0.8 (712)"
49005,"""Cache, (UT)""",2.3,"1.7 - 48.4 (643)"
49007,"""Carbon, (UT)""",0.1,"0.0 - 0.2 (816)"
49009,"""Daggett, (UT)""",0,"0.0 - 0.2 (816)"
49011,"""Davis, (UT)""",2.4,"1.7 - 48.4 (643)"
49013,"""Duchesne, (UT)""",0.8,"0.5 - 0.8 (712)"
49015,"""Emery, (UT)""",0.9,"0.9 - 1.6 (577)"
49017,"""Garfield, (UT)""",0.2,"0.0 - 0.2 (816)"
49019,"""Grand, (UT)""",2.1,"1.7 - 48.4 (643)"
49021,"""Iron, (UT)""",0.9,"0.9 - 1.6 (577)"
49023,"""Juab, (UT)""",0,"0.0 - 0.2 (816)"
49025,"""Kane, (UT)""",0.4,"0.3 - 0.4 (472)"
49027,"""Millard, (UT)""",1.2,"0.9 - 1.6 (577)"
49029,"""Morgan, (UT)""",0.2,"0.0 - 0.2 (816)"
49031,"""Piute, (UT)""",0,"0.0 - 0.2 (816)"
49033,"""Rich, (UT)""",0,"0.0 - 0.2 (816)"
49035,"""Salt Lake, (UT)""",4.1,"1.7 - 48.4 (643)"
49037,"""San Juan, (UT)""",0.7,"0.5 - 0.8 (712)"
49039,"""Sanpete, (UT)""",1.5,"0.9 - 1.6 (577)"
49041,"""Sevier, (UT)""",0.1,"0.0 - 0.2 (816)"
49043,"""Summit, (UT)""",1.7,"1.7 - 48.4 (643)"
49045,"""Tooele, (UT)""",1.3,"0.9 - 1.6 (577)"
49047,"""Uintah, (UT)""",0.5,"0.5 - 0.8 (712)"
49049,"""Utah, (UT)""",2.3,"1.7 - 48.4 (643)"
49051,"""Wasatch, (UT)""",1.1,"0.9 - 1.6 (577)"
49053,"""Washington, (UT)""",1.5,"0.9 - 1.6 (577)"
49055,"""Wayne, (UT)""",1.8,"1.7 - 48.4 (643)"
49057,"""Weber, (UT)""",1.3,"0.9 - 1.6 (577)"
56003,"""Big Horn, (WY)""",0.5,"0.5 - 0.8 (712)"
56007,"""Carbon, (WY)""",0.9,"0.9 - 1.6 (577)"
56013,"""Fremont, (WY)""",0.4,"0.3 - 0.4 (472)"
56017,"""Hot Springs, (WY)""",0,"0.0 - 0.2 (816)"
56023,"""Lincoln, (WY)""",0.2,"0.0 - 0.2 (816)"
56025,"""Natrona, (WY)""",0.7,"0.5 - 0.8 (712)"
56029,"""Park, (WY)""",0.5,"0.5 - 0.8 (712)"
56035,"""Sublette, (WY)""",0,"0.0 - 0.2 (816)"
56037,"""Sweetwater, (WY)""",0.7,"0.5 - 0.8 (712)"
56039,"""Teton, (WY)""",1.3,"0.9 - 1.6 (577)"
56041,"""Uinta, (WY)""",0.1,"0.0 - 0.2 (816)"
56043,"""Washakie, (WY)""",0,"0.0 - 0.2 (816)"
